product-id,product-title,origin_country,origin_region,origin_farm,origin_altitude_m,origin_process,roast_level,roast_roasted_on,roast_roaster,flavor_notes,tags,tasting_score_acidity,tasting_score_body,tasting_score_sweetness,tasting_score_aroma,tasting_score_bitterness,in_stock,description,variant_size,variant_grind,variant_price_eur,variant_stock,variant-id,variant_index
BEAN-0035,"Haskell Hot Brew",India,Karnataka,"Finca Commit Hill",1095,honey,light,2025-11-20,"Function Call Cafe","dark chocolate,maple syrup,pineapple","battle-tested,small-batch,single-origin",8,5,7,2,3,,"Brewed under the careful eye of our QA team.",1kg,whole_bean,43.78,137,BEAN-0035-1kg-WHO,0
BEAN-0036,"Elven Espresso",Tanzania,Kilimanjaro,"Finca Branch Estate",1714,natural,-1.6544,127.5406,medium-dark,2025-11-25,"ASCII Coffee","maple syrup,clove,raspberry",shade-grown,4,8,8,4,6,,500g,whole_bean,25.19,48,BEAN-0036-500g-WHO,0
BEAN-0036,"Elven Espresso",Tanzania,Kilimanjaro,"Finca Branch Estate",1714,natural,-1.6544,127.5406,medium-dark,2025-11-25,"ASCII Coffee","maple syrup,clove,raspberry",shade-grown,4,8,8,4,6,,100g,turkish,10.59,23,BEAN-0036-100g-TUR,1
BEAN-0036,"Elven Espresso",Tanzania,Kilimanjaro,"Finca Branch Estate",1714,natural,-1.6544,127.5406,medium-dark,2025-11-25,"ASCII Coffee","maple syrup,clove,raspberry",shade-grown,4,8,8,4,6,,250g,aeropress,16.12,5,BEAN-0036-250g-AER,2
BEAN-0037,"Y2K Vintage Roast",Avalon,"Apple Isle","Finca The Mainframe",183,wet-hulled,medium-light,2026-03-13,"Cache Coherence Coffee","brown sugar",limited-edition,3,3,9,5,3,,"Fuel for the 3am production incident.",250g,whole_bean,13.87,60,BEAN-0037-250g-WHO,0
BEAN-0037,"Y2K Vintage Roast",Avalon,"Apple Isle","Finca The Mainframe",183,wet-hulled,medium-light,2026-03-13,"Cache Coherence Coffee","brown sugar",limited-edition,3,3,9,5,3,,"Fuel for the 3am production incident.",500g,whole_bean,23.39,13,BEAN-0037-500g-WHO,1
BEAN-0037,"Y2K Vintage Roast",Avalon,"Apple Isle","Finca The Mainframe",183,wet-hulled,medium-light,2026-03-13,"Cache Coherence Coffee","brown sugar",limited-edition,3,3,9,5,3,,"Fuel for the 3am production incident.",250g,aeropress,14.37,29,BEAN-0037-250g-AER,2
BEAN-0037,"Y2K Vintage Roast",Avalon,"Apple Isle","Finca The Mainframe",183,wet-hulled,medium-light,2026-03-13,"Cache Coherence Coffee","brown sugar",limited-edition,3,3,9,5,3,,"Fuel for the 3am production incident.",100g,french_press,7.59,92,BEAN-0037-100g-FRE,3
BEAN-0038,"Euler's Espresso",Colombia,Antioquia,"Finca The Sandbox",1672,wet-hulled,medium,2026-01-14,"The Daily Brew",,developer-fuel,7,7,2,8,8,,"If found defective, please file a bug report.",250g,whole_bean,12.01,159,BEAN-0038-250g-WHO,0
BEAN-0039,"Fibonacci Filter",Rwanda,Nyamasheke,"Finca Stack Plantation",1750,wet-hulled,dark,2026-01-21,"ASCII Coffee",,"bird-friendly,nerd-approved",4,7,6,8,7,1,"Pairs well with rubber duck debugging.",1kg,filter,48.32,95,BEAN-0039-1kg-FIL,0
BEAN-0040,"Y2K Vintage Roast",Ethiopia,Yirgacheffe,"Finca Heap Hill",1847,washed,french,2026-02-05,"The Recursion Roastery","caramel,molasses,pineapple,rose",bird-friendly,6,7,1,5,10,1,"Best paired with a 200 OK.",250g,espresso,16.25,57,BEAN-0040-250g-ESP,0
BEAN-0040,"Y2K Vintage Roast",Ethiopia,Yirgacheffe,"Finca Heap Hill",1847,washed,french,2026-02-05,"The Recursion Roastery","caramel,molasses,pineapple,rose",bird-friendly,6,7,1,5,10,1,"Best paired with a 200 OK.",100g,filter,10.76,94,BEAN-0040-100g-FIL,1
BEAN-0041,"NPC Nitro",Avalon,"Apple Isle","Finca Branch Estate",319,wet-hulled,french,2025-11-28,"Brewed in Berlin",,"organic,espresso-friendly,limited-edition",5,6,6,1,3,1,1kg,whole_bean,44.13,162,BEAN-0041-1kg-WHO,0
BEAN-0041,"NPC Nitro",Avalon,"Apple Isle","Finca Branch Estate",319,wet-hulled,french,2025-11-28,"Brewed in Berlin",,"organic,espresso-friendly,limited-edition",5,6,6,1,3,1,100g,whole_bean,9.97,55,BEAN-0041-100g-WHO,1
BEAN-0041,"NPC Nitro",Avalon,"Apple Isle","Finca Branch Estate",319,wet-hulled,french,2025-11-28,"Brewed in Berlin",,"organic,espresso-friendly,limited-edition",5,6,6,1,3,1,1kg,french_press,46.63,40,BEAN-0041-1kg-FRE,2
BEAN-0042,"Final Boss Filter",Hawaii,Kona,"Finca La Esperanza",643,natural,medium-light,2025-12-04,"Compile Time Coffee Co.",,"nerd-approved,bird-friendly,developer-fuel",10,8,7,5,4,1,1kg,whole_bean,45.27,173,BEAN-0042-1kg-WHO,0
BEAN-0042,"Final Boss Filter",Hawaii,Kona,"Finca La Esperanza",643,natural,medium-light,2025-12-04,"Compile Time Coffee Co.",,"nerd-approved,bird-friendly,developer-fuel",10,8,7,5,4,1,1kg,moka,48.34,11,BEAN-0042-1kg-MOK,1
BEAN-0043,"Vim Vortex",Honduras,Copán,"Finca The Mainframe",1784,natural,medium,2026-02-26,"Cache Coherence Coffee",,developer-fuel,7,3,3,7,9,1,"Smooth like a well-balanced API.",500g,whole_bean,25.18,189,BEAN-0043-500g-WHO,0
BEAN-0043,"Vim Vortex",Honduras,Copán,"Finca The Mainframe",1784,natural,medium,2026-02-26,"Cache Coherence Coffee",,developer-fuel,7,3,3,7,9,1,"Smooth like a well-balanced API.",100g,french_press,4.15,19,BEAN-0043-100g-FRE,1
BEAN-0043,"Vim Vortex",Honduras,Copán,"Finca The Mainframe",1784,natural,medium,2026-02-26,"Cache Coherence Coffee",,developer-fuel,7,3,3,7,9,1,"Smooth like a well-balanced API.",500g,moka,25.43,103,BEAN-0043-500g-MOK,2
BEAN-0044,"Schrödinger's Latte",Brazil,Mogiana,"Finca Branch Estate",1310,anaerobic,french,2026-02-08,"Isotope Roasters","almond,blueberry,nutmeg","compile-grade,single-origin,rainforest-alliance,seasonal",6,4,6,3,2,1,"Has been peer-reviewed.",250g,turkish,13.8,186,BEAN-0044-250g-TUR,0
BEAN-0044,"Schrödinger's Latte",Brazil,Mogiana,"Finca Branch Estate",1310,anaerobic,french,2026-02-08,"Isotope Roasters","almond,blueberry,nutmeg","compile-grade,single-origin,rainforest-alliance,seasonal",6,4,6,3,2,1,"Has been peer-reviewed.",250g,espresso,11.82,65,BEAN-0044-250g-ESP,1
BEAN-0045,"Race Condition Cold Brew",Brazil,Mogiana,"Finca The Sandbox",1387,anaerobic,medium-dark,2025-12-18,"The Bean Counters","tail-call sweetness,honey,uncertainty","direct-trade,decaf,nerd-approved",2,8,8,5,5,1,"Pairs well with rubber duck debugging.",100g,filter,7.69,9,BEAN-0045-100g-FIL,0
BEAN-0045,"Race Condition Cold Brew",Brazil,Mogiana,"Finca The Sandbox",1387,anaerobic,medium-dark,2025-12-18,"The Bean Counters","tail-call sweetness,honey,uncertainty","direct-trade,decaf,nerd-approved",2,8,8,5,5,1,"Pairs well with rubber duck debugging.",500g,whole_bean,27.16,23,BEAN-0045-500g-WHO,1
BEAN-0046,"Mage's Mocha","Mount Olympus",Pelion,"Finca La Esperanza",3158,anaerobic,19.1621,-16.3771,dark,2025-11-26,"Loops & Beans","brown sugar,smoky","fair-trade,nerd-approved",2,6,2,9,3,,"Fuel for the 3am production incident.",1kg,moka,47.18,40,BEAN-0046-1kg-MOK,0
BEAN-0046,"Mage's Mocha","Mount Olympus",Pelion,"Finca La Esperanza",3158,anaerobic,19.1621,-16.3771,dark,2025-11-26,"Loops & Beans","brown sugar,smoky","fair-trade,nerd-approved",2,6,2,9,3,,"Fuel for the 3am production incident.",500g,filter,29.34,99,BEAN-0046-500g-FIL,1
BEAN-0046,"Mage's Mocha","Mount Olympus",Pelion,"Finca La Esperanza",3158,anaerobic,19.1621,-16.3771,dark,2025-11-26,"Loops & Beans","brown sugar,smoky","fair-trade,nerd-approved",2,6,2,9,3,,"Fuel for the 3am production incident.",1kg,turkish,45.71,153,BEAN-0046-1kg-TUR,2
BEAN-0047,"Big-O Bourbon",Indonesia,Java,"Finca Commit Hill",1570,wet-hulled,medium-light,2026-02-15,"Isotope Roasters","compile-time aroma,citrus,hibiscus,floral","decaf,single-origin,seasonal,rainforest-alliance",6,3,9,2,7,1,"Best paired with a 200 OK.",500g,espresso,29.61,87,BEAN-0047-500g-ESP,0
BEAN-0048,"Cache Miss Mocha",Ethiopia,Yirgacheffe,"Finca The Sandbox",1951,washed,dark,2025-12-24,"Pure Function Pour-Over",,"battle-tested,decaf,rainforest-alliance",3,3,3,10,3,1,500g,aeropress,27.76,113,BEAN-0048-500g-AER,0
BEAN-0049,"Zsh Espresso",Tanzania,Kilimanjaro,"Finca Loop Holdings",1622,anaerobic,medium-light,2026-02-06,"FIFO Coffee Bar","earthy,woody,blackcurrant,cinnamon","espresso-friendly,filter-friendly,decaf,limited-edition",1,8,6,9,2,1,100g,filter,4.67,41,BEAN-0049-100g-FIL,0
BEAN-0049,"Zsh Espresso",Tanzania,Kilimanjaro,"Finca Loop Holdings",1622,anaerobic,medium-light,2026-02-06,"FIFO Coffee Bar","earthy,woody,blackcurrant,cinnamon","espresso-friendly,filter-friendly,decaf,limited-edition",1,8,6,9,2,1,500g,french_press,29.24,37,BEAN-0049-500g-FRE,1
BEAN-0049,"Zsh Espresso",Tanzania,Kilimanjaro,"Finca Loop Holdings",1622,anaerobic,medium-light,2026-02-06,"FIFO Coffee Bar","earthy,woody,blackcurrant,cinnamon","espresso-friendly,filter-friendly,decaf,limited-edition",1,8,6,9,2,1,1kg,whole_bean,50.57,56,BEAN-0049-1kg-WHO,2
BEAN-0050,"Nebula Nitro",Colombia,Antioquia,"Finca The Repo",1502,honey,medium-light,2026-02-02,"Isotope Roasters","berry,dark chocolate","blend,direct-trade,decaf",3,1,5,8,3,1,"Single-origin, single-threaded, single-purpose.",100g,whole_bean,4.15,55,BEAN-0050-100g-WHO,0
BEAN-0050,"Nebula Nitro",Colombia,Antioquia,"Finca The Repo",1502,honey,medium-light,2026-02-02,"Isotope Roasters","berry,dark chocolate","blend,direct-trade,decaf",3,1,5,8,3,1,"Single-origin, single-threaded, single-purpose.",250g,moka,18.52,155,BEAN-0050-250g-MOK,1
BEAN-0050,"Nebula Nitro",Colombia,Antioquia,"Finca The Repo",1502,honey,medium-light,2026-02-02,"Isotope Roasters","berry,dark chocolate","blend,direct-trade,decaf",3,1,5,8,3,1,"Single-origin, single-threaded, single-purpose.",1kg,whole_bean,49.21,60,BEAN-0050-1kg-WHO,2
BEAN-0051,"Curie's Cup","Costa Rica",Tarrazú,"Finca San Miguel",1532,anaerobic,dark,2025-12-25,"Bit Roasters","honey,blueberry,victory,citrus","bird-friendly,organic,shade-grown",4,10,7,3,2,1,"Best paired with a 200 OK.",100g,french_press,10.99,11,BEAN-0051-100g-FRE,0
BEAN-0051,"Curie's Cup","Costa Rica",Tarrazú,"Finca San Miguel",1532,anaerobic,dark,2025-12-25,"Bit Roasters","honey,blueberry,victory,citrus","bird-friendly,organic,shade-grown",4,10,7,3,2,1,"Best paired with a 200 OK.",1kg,filter,45.03,4,BEAN-0051-1kg-FIL,1
BEAN-0052,"Tesla Triple Shot",Ethiopia,Sidamo,"Finca Branch Estate",1995,honey,medium-light,2026-04-30,"Tail Call Tea","rose,uncertainty,orange,tail-call sweetness","developer-fuel,espresso-friendly,decaf,single-origin",8,1,5,4,1,1,"Single-origin, single-threaded, single-purpose.",500g,filter,26.12,139,BEAN-0052-500g-FIL,0
BEAN-0052,"Tesla Triple Shot",Ethiopia,Sidamo,"Finca Branch Estate",1995,honey,medium-light,2026-04-30,"Tail Call Tea","rose,uncertainty,orange,tail-call sweetness","developer-fuel,espresso-friendly,decaf,single-origin",8,1,5,4,1,1,"Single-origin, single-threaded, single-purpose.",1kg,filter,43.29,165,BEAN-0052-1kg-FIL,1
BEAN-0052,"Tesla Triple Shot",Ethiopia,Sidamo,"Finca Branch Estate",1995,honey,medium-light,2026-04-30,"Tail Call Tea","rose,uncertainty,orange,tail-call sweetness","developer-fuel,espresso-friendly,decaf,single-origin",8,1,5,4,1,1,"Single-origin, single-threaded, single-purpose.",250g,filter,13.86,199,BEAN-0052-250g-FIL,2
BEAN-0052,"Tesla Triple Shot",Ethiopia,Sidamo,"Finca Branch Estate",1995,honey,medium-light,2026-04-30,"Tail Call Tea","rose,uncertainty,orange,tail-call sweetness","developer-fuel,espresso-friendly,decaf,single-origin",8,1,5,4,1,1,"Single-origin, single-threaded, single-purpose.",100g,turkish,9.25,69,BEAN-0052-100g-TUR,3
BEAN-0053,"Antimatter Americano",Peru,Cajamarca,"Finca Bit Bucket",1998,anaerobic,french,2026-01-04,"Tail Call Tea","raspberry,hazelnut,regret,nutmeg",bird-friendly,10,3,9,5,6,,500g,filter,25.57,183,BEAN-0053-500g-FIL,0
BEAN-0053,"Antimatter Americano",Peru,Cajamarca,"Finca Bit Bucket",1998,anaerobic,french,2026-01-04,"Tail Call Tea","raspberry,hazelnut,regret,nutmeg",bird-friendly,10,3,9,5,6,,1kg,espresso,48.52,89,BEAN-0053-1kg-ESP,1
BEAN-0054,"Euler's Espresso",Nicaragua,Jinotega,"Finca Commit Hill",1440,washed,light,2025-11-21,"The Daily Brew","lavender,peach,ambition","organic,decaf",10,8,1,3,2,1,"Best paired with a 200 OK.",500g,french_press,29.6,8,BEAN-0054-500g-FRE,0
BEAN-0054,"Euler's Espresso",Nicaragua,Jinotega,"Finca Commit Hill",1440,washed,light,2025-11-21,"The Daily Brew","lavender,peach,ambition","organic,decaf",10,8,1,3,2,1,"Best paired with a 200 OK.",250g,aeropress,14.6,94,BEAN-0054-250g-AER,1
BEAN-0054,"Euler's Espresso",Nicaragua,Jinotega,"Finca Commit Hill",1440,washed,light,2025-11-21,"The Daily Brew","lavender,peach,ambition","organic,decaf",10,8,1,3,2,1,"Best paired with a 200 OK.",100g,moka,5.1,93,BEAN-0054-100g-MOK,2
BEAN-0055,"Sudo Brew","Mount Olympus",Pelion,"Finca Stack Plantation",2795,wet-hulled,medium-dark,2025-12-19,"ASCII Coffee","strawberry,victory","filter-friendly,seasonal,developer-fuel,battle-tested",2,3,2,8,3,1,100g,turkish,9.46,81,BEAN-0055-100g-TUR,0
BEAN-0055,"Sudo Brew","Mount Olympus",Pelion,"Finca Stack Plantation",2795,wet-hulled,medium-dark,2025-12-19,"ASCII Coffee","strawberry,victory","filter-friendly,seasonal,developer-fuel,battle-tested",2,3,2,8,3,1,500g,aeropress,22.52,138,BEAN-0055-500g-AER,1
BEAN-0055,"Sudo Brew","Mount Olympus",Pelion,"Finca Stack Plantation",2795,wet-hulled,medium-dark,2025-12-19,"ASCII Coffee","strawberry,victory","filter-friendly,seasonal,developer-fuel,battle-tested",2,3,2,8,3,1,500g,filter,28.81,182,BEAN-0055-500g-FIL,2
BEAN-0056,"Black Hole Brew",Rwanda,Nyamasheke,"Finca San Miguel",1714,natural,7.6083,23.8192,medium-light,2026-03-12,"Idempotent Espresso",,"production-ready,open-source,shade-grown",8,9,3,10,2,,"Ships with no warranty, express or implied.",1kg,moka,46.29,104,BEAN-0056-1kg-MOK,0
BEAN-0056,"Black Hole Brew",Rwanda,Nyamasheke,"Finca San Miguel",1714,natural,7.6083,23.8192,medium-light,2026-03-12,"Idempotent Espresso",,"production-ready,open-source,shade-grown",8,9,3,10,2,,"Ships with no warranty, express or implied.",100g,espresso,11.78,164,BEAN-0056-100g-ESP,1
BEAN-0057,"Edison Espresso ☕",India,Karnataka,"Finca The Sandbox",993,natural,medium-dark,2026-01-03,"Compile Time Coffee Co.",,"seasonal,espresso-friendly",3,6,4,6,9,1,500g,espresso,27.08,141,BEAN-0057-500g-ESP,0
BEAN-0057,"Edison Espresso ☕",India,Karnataka,"Finca The Sandbox",993,natural,medium-dark,2026-01-03,"Compile Time Coffee Co.",,"seasonal,espresso-friendly",3,6,4,6,9,1,500g,moka,26.27,128,BEAN-0057-500g-MOK,1
BEAN-0057,"Edison Espresso ☕",India,Karnataka,"Finca The Sandbox",993,natural,medium-dark,2026-01-03,"Compile Time Coffee Co.",,"seasonal,espresso-friendly",3,6,4,6,9,1,250g,moka,18.53,39,BEAN-0057-250g-MOK,2
BEAN-0057,"Edison Espresso ☕",India,Karnataka,"Finca The Sandbox",993,natural,medium-dark,2026-01-03,"Compile Time Coffee Co.",,"seasonal,espresso-friendly",3,6,4,6,9,1,250g,aeropress,16,154,BEAN-0057-250g-AER,3
BEAN-0058,"Sudo Brew",Ethiopia,Yirgacheffe,"Finca Commit Hill",1823,wet-hulled,medium,2025-11-26,"Loops & Beans","clove,maple syrup,spacetime,dark chocolate","production-ready,seasonal,open-source,developer-fuel",4,7,5,8,2,1,1kg,french_press,46.72,87,BEAN-0058-1kg-FRE,0
BEAN-0058,"Sudo Brew",Ethiopia,Yirgacheffe,"Finca Commit Hill",1823,wet-hulled,medium,2025-11-26,"Loops & Beans","clove,maple syrup,spacetime,dark chocolate","production-ready,seasonal,open-source,developer-fuel",4,7,5,8,2,1,250g,filter,17.89,81,BEAN-0058-250g-FIL,1
BEAN-0059,"Kernel Panic Coffee",Avalon,"Apple Isle","Finca The Repo",89,wet-hulled,light,2026-02-19,"Function Call Cafe","walnut,raspberry,earthy","decaf,blend",1,5,7,10,7,1,"Recommended by 9 out of 10 over-tired developers.",250g,turkish,13.62,147,BEAN-0059-250g-TUR,0
BEAN-0059,"Kernel Panic Coffee",Avalon,"Apple Isle","Finca The Repo",89,wet-hulled,light,2026-02-19,"Function Call Cafe","walnut,raspberry,earthy","decaf,blend",1,5,7,10,7,1,"Recommended by 9 out of 10 over-tired developers.",500g,espresso,28.1,127,BEAN-0059-500g-ESP,1
BEAN-0059,"Kernel Panic Coffee",Avalon,"Apple Isle","Finca The Repo",89,wet-hulled,light,2026-02-19,"Function Call Cafe","walnut,raspberry,earthy","decaf,blend",1,5,7,10,7,1,"Recommended by 9 out of 10 over-tired developers.",1kg,french_press,50.03,127,BEAN-0059-1kg-FRE,2
BEAN-0059,"Kernel Panic Coffee",Avalon,"Apple Isle","Finca The Repo",89,wet-hulled,light,2026-02-19,"Function Call Cafe","walnut,raspberry,earthy","decaf,blend",1,5,7,10,7,1,"Recommended by 9 out of 10 over-tired developers.",100g,whole_bean,11.56,129,BEAN-0059-100g-WHO,3
BEAN-0060,"Off-By-One Latte",Honduras,Copán,"Finca Branch Estate",1553,anaerobic,medium,2025-12-25,"Bit Roasters",,"decaf,limited-edition,shade-grown,rainforest-alliance",6,1,7,1,10,1,"Smooth like a well-balanced API.",500g,whole_bean,25.09,115,BEAN-0060-500g-WHO,0
BEAN-0060,"Off-By-One Latte",Honduras,Copán,"Finca Branch Estate",1553,anaerobic,medium,2025-12-25,"Bit Roasters",,"decaf,limited-edition,shade-grown,rainforest-alliance",6,1,7,1,10,1,"Smooth like a well-balanced API.",500g,turkish,29.91,174,BEAN-0060-500g-TUR,1
BEAN-0061,"Mage's Mocha",Peru,Cajamarca,"Finca Null Acres",1785,natural,medium-light,2025-12-08,"Pure Function Pour-Over","peach,milk chocolate,peanut butter","developer-fuel,compile-grade,nerd-approved",3,10,9,3,6,1,"Pairs well with rubber duck debugging.",1kg,moka,48.91,76,BEAN-0061-1kg-MOK,0
BEAN-0061,"Mage's Mocha",Peru,Cajamarca,"Finca Null Acres",1785,natural,medium-light,2025-12-08,"Pure Function Pour-Over","peach,milk chocolate,peanut butter","developer-fuel,compile-grade,nerd-approved",3,10,9,3,6,1,"Pairs well with rubber duck debugging.",500g,moka,28.63,136,BEAN-0061-500g-MOK,1
BEAN-0062,"Wormhole Wakeup",Peru,Cajamarca,"Finca San Miguel",1844,anaerobic,dark,2026-02-22,"The Daily Brew",,"limited-edition,open-source,small-batch,fair-trade",10,8,3,9,10,1,"Best paired with a 200 OK.",250g,whole_bean,15.58,179,BEAN-0062-250g-WHO,0
BEAN-0062,"Wormhole Wakeup",Peru,Cajamarca,"Finca San Miguel",1844,anaerobic,dark,2026-02-22,"The Daily Brew",,"limited-edition,open-source,small-batch,fair-trade",10,8,3,9,10,1,"Best paired with a 200 OK.",100g,espresso,4.15,80,BEAN-0062-100g-ESP,1
BEAN-0063,"Necromancer Nitro",Hawaii,Kona,"Finca Stack Plantation",1071,washed,french,2026-04-06,"Pure Function Pour-Over",pineapple,"developer-fuel,compile-grade,rainforest-alliance",6,3,8,9,6,1,"Fuel for the 3am production incident.",500g,moka,25.87,63,BEAN-0063-500g-MOK,0
BEAN-0063,"Necromancer Nitro",Hawaii,Kona,"Finca Stack Plantation",1071,washed,french,2026-04-06,"Pure Function Pour-Over",pineapple,"developer-fuel,compile-grade,rainforest-alliance",6,3,8,9,6,1,"Fuel for the 3am production incident.",500g,espresso,29.53,76,BEAN-0063-500g-ESP,1
BEAN-0063,"Necromancer Nitro",Hawaii,Kona,"Finca Stack Plantation",1071,washed,french,2026-04-06,"Pure Function Pour-Over",pineapple,"developer-fuel,compile-grade,rainforest-alliance",6,3,8,9,6,1,"Fuel for the 3am production incident.",500g,aeropress,23.66,180,BEAN-0063-500g-AER,2
BEAN-0064,"Mage's Mocha","Mount Olympus",Pelion,"Finca Loop Holdings",2840,washed,dark,2025-11-19,"Brewed in Berlin","cardamom,hibiscus,citrus","fair-trade,seasonal,single-origin",6,8,5,8,4,1,500g,espresso,22.87,189,BEAN-0064-500g-ESP,0
BEAN-0064,"Mage's Mocha","Mount Olympus",Pelion,"Finca Loop Holdings",2840,washed,dark,2025-11-19,"Brewed in Berlin","cardamom,hibiscus,citrus","fair-trade,seasonal,single-origin",6,8,5,8,4,1,250g,espresso,11.41,135,BEAN-0064-250g-ESP,1
BEAN-0064,"Mage's Mocha","Mount Olympus",Pelion,"Finca Loop Holdings",2840,washed,dark,2025-11-19,"Brewed in Berlin","cardamom,hibiscus,citrus","fair-trade,seasonal,single-origin",6,8,5,8,4,1,250g,aeropress,12.86,25,BEAN-0064-250g-AER,2
BEAN-0065,"Druid's Drip",Brazil,"Minas Gerais","Finca The Repo",1002,natural,medium-dark,2025-11-25,"Idempotent Espresso","uncertainty,grapefruit,Sunday afternoon","direct-trade,seasonal,fair-trade",2,10,4,9,1,1,"Recommended by 9 out of 10 over-tired developers.",250g,whole_bean,18.98,101,BEAN-0065-250g-WHO,0
BEAN-0065,"Druid's Drip",Brazil,"Minas Gerais","Finca The Repo",1002,natural,medium-dark,2025-11-25,"Idempotent Espresso","uncertainty,grapefruit,Sunday afternoon","direct-trade,seasonal,fair-trade",2,10,4,9,1,1,"Recommended by 9 out of 10 over-tired developers.",1kg,espresso,50.49,74,BEAN-0065-1kg-ESP,1
BEAN-0066,"Quantum Espresso ☕",Honduras,Copán,"Finca Commit Hill",1532,wet-hulled,dark,2026-01-05,"The Recursion Roastery","woody,raspberry,grapefruit,walnut","espresso-friendly,nerd-approved,limited-edition",3,1,6,5,10,1,"Best paired with a 200 OK.",1kg,turkish,46.42,83,BEAN-0066-1kg-TUR,0
BEAN-0066,"Quantum Espresso ☕",Honduras,Copán,"Finca Commit Hill",1532,wet-hulled,dark,2026-01-05,"The Recursion Roastery","woody,raspberry,grapefruit,walnut","espresso-friendly,nerd-approved,limited-edition",3,1,6,5,10,1,"Best paired with a 200 OK.",100g,french_press,9.35,47,BEAN-0066-100g-FRE,1
BEAN-0067,"Antimatter Americano",Indonesia,Sumatra,"Finca The Sandbox",1328,honey,medium,2026-02-23,"The Bean Counters","chocolate,strawberry,uncertainty,lavender","fair-trade,blend",8,5,3,7,9,1,500g,aeropress,22.94,75,BEAN-0067-500g-AER,0
BEAN-0067,"Antimatter Americano",Indonesia,Sumatra,"Finca The Sandbox",1328,honey,medium,2026-02-23,"The Bean Counters","chocolate,strawberry,uncertainty,lavender","fair-trade,blend",8,5,3,7,9,1,500g,moka,23.77,34,BEAN-0067-500g-MOK,1
